evaluation,fitness,physical_fitness,penalty,is_feasible,assigned_demands,speed_decisions,fuel_decisions,hard_violations
217,351000.0,1000.0,350000.0,False,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-A', 'OSS_Ceto': 'DEMAND-B'}","{'CPS_Poseidon': 13.0, 'CPS_Triton': 13.09, 'OSS_Ceto': 4.0}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","CPS_Triton: Incompatible assignment: Demand DEMAND-A requires luxury passenger cruise vessel, but Coastal Princess Triton is passenger_cruise_small; OSS_Ceto: Incompatible assignment: Demand DEMAND-B requires passenger vessel, but Ocean Supply Ship Ceto is offshore_supply; Duplicate demand DEMAND-A assigned to 2 vessels (must be exactly 1).; Mandatory demand DEMAND-C is unfulfilled."
218,51000.0,1000.0,50000.0,False,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 13.02, 'CPS_Triton': 11.47, 'OSS_Ceto': 9.66}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}",Mandatory demand DEMAND-B is unfulfilled.
219,301000.0,1000.0,300000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'DEMAND-A', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 16.67, 'CPS_Triton': 9.11, 'OSS_Ceto': 9.92}","{'CPS_Poseidon': 'green_ammonia', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'liquid_hydrogen'}","CPS_Poseidon: Incompatible fuel green_ammonia for Crown Princess Poseidon (authorized: ['vlsfo', 'fossil_lng', 'bio_methanol']); CPS_Triton: Incompatible assignment: Demand DEMAND-A requires luxury passenger cruise vessel, but Coastal Princess Triton is passenger_cruise_small; OSS_Ceto: Incompatible fuel liquid_hydrogen for Ocean Supply Ship Ceto (authorized: ['vlsfo', 'mgo', 'bio_methanol', 'green_ammonia'])"
220,351000.0,1000.0,350000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'DEMAND-A', 'OSS_Ceto': 'DEMAND-A'}","{'CPS_Poseidon': 16.05, 'CPS_Triton': 12.35, 'OSS_Ceto': 12.2}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","CPS_Triton: Incompatible assignment: Demand DEMAND-A requires luxury passenger cruise vessel, but Coastal Princess Triton is passenger_cruise_small; OSS_Ceto: Incompatible assignment: Demand DEMAND-A requires luxury passenger cruise vessel, but Ocean Supply Ship Ceto is offshore_supply; Duplicate demand DEMAND-A assigned to 2 vessels (must be exactly 1).; Mandatory demand DEMAND-C is unfulfilled."
221,251000.0,1000.0,250000.0,False,"{'CPS_Poseidon': 'DEMAND-C', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-A'}","{'CPS_Poseidon': 14.67, 'CPS_Triton': 12.09, 'OSS_Ceto': 10.04}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","CPS_Poseidon: Incompatible assignment: Demand DEMAND-C requires offshore deck cargo capability, not supported by Crown Princess Poseidon; OSS_Ceto: Incompatible assignment: Demand DEMAND-A requires luxury passenger cruise vessel, but Ocean Supply Ship Ceto is offshore_supply; Mandatory demand DEMAND-B is unfulfilled."
222,401000.0,1000.0,400000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-B'}","{'CPS_Poseidon': 12.74, 'CPS_Triton': 12.31, 'OSS_Ceto': 8.76}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'liquid_hydrogen', 'OSS_Ceto': 'fossil_lng'}","CPS_Triton: Incompatible fuel liquid_hydrogen for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); OSS_Ceto: Incompatible fuel fossil_lng for Ocean Supply Ship Ceto (authorized: ['vlsfo', 'mgo', 'bio_methanol', 'green_ammonia']); Mandatory demand DEMAND-A is unfulfilled.; Duplicate demand DEMAND-B assigned to 2 vessels (must be exactly 1).; Mandatory demand DEMAND-C is unfulfilled."
223,301000.0,1000.0,300000.0,False,"{'CPS_Poseidon': 'UNASSIGNED', 'CPS_Triton': 'DEMAND-A', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 8.0, 'CPS_Triton': 11.98, 'OSS_Ceto': 8.83}","{'CPS_Poseidon': 'green_ammonia', 'CPS_Triton': 'fossil_lng', 'OSS_Ceto': 'vlsfo'}","CPS_Poseidon: Incompatible fuel green_ammonia for Crown Princess Poseidon (authorized: ['vlsfo', 'fossil_lng', 'bio_methanol']); CPS_Triton: Incompatible fuel fossil_lng for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); Mandatory demand DEMAND-B is unfulfilled.; Mandatory demand DEMAND-C is unfulfilled."
224,401000.0,1000.0,400000.0,False,"{'CPS_Poseidon': 'DEMAND-C', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 22.0, 'CPS_Triton': 13.18, 'OSS_Ceto': 10.22}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'fossil_lng', 'OSS_Ceto': 'bio_methanol'}","CPS_Poseidon: Incompatible assignment: Demand DEMAND-C requires offshore deck cargo capability, not supported by Crown Princess Poseidon; CPS_Triton: Incompatible fuel fossil_lng for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); Mandatory demand DEMAND-A is unfulfilled.; Mandatory demand DEMAND-B is unfulfilled.; Duplicate demand DEMAND-C assigned to 2 vessels (must be exactly 1)."
225,101000.0,1000.0,100000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'DEMAND-A', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 17.15, 'CPS_Triton': 14.49, 'OSS_Ceto': 9.06}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'green_ammonia', 'OSS_Ceto': 'vlsfo'}","CPS_Triton: Incompatible fuel green_ammonia for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol'])"
226,151000.0,1000.0,150000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-A'}","{'CPS_Poseidon': 13.66, 'CPS_Triton': 15.94, 'OSS_Ceto': 10.71}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","OSS_Ceto: Incompatible assignment: Demand DEMAND-A requires luxury passenger cruise vessel, but Ocean Supply Ship Ceto is offshore_supply; Mandatory demand DEMAND-C is unfulfilled."
227,351000.0,1000.0,350000.0,False,"{'CPS_Poseidon': 'DEMAND-C', 'CPS_Triton': 'DEMAND-A', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 12.45, 'CPS_Triton': 12.39, 'OSS_Ceto': 9.28}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'fossil_lng', 'OSS_Ceto': 'vlsfo'}","CPS_Poseidon: Incompatible assignment: Demand DEMAND-C requires offshore deck cargo capability, not supported by Crown Princess Poseidon; CPS_Triton: Incompatible fuel fossil_lng for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); Mandatory demand DEMAND-B is unfulfilled.; Duplicate demand DEMAND-C assigned to 2 vessels (must be exactly 1)."
228,51000.0,1000.0,50000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 13.9, 'CPS_Triton': 8.47, 'OSS_Ceto': 10.53}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}",Mandatory demand DEMAND-A is unfulfilled.
229,151000.0,1000.0,150000.0,False,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 8.0, 'CPS_Triton': 11.15, 'OSS_Ceto': 4.0}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'green_ammonia', 'OSS_Ceto': 'vlsfo'}","CPS_Triton: Incompatible fuel green_ammonia for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); Mandatory demand DEMAND-B is unfulfilled."
230,151000.0,1000.0,150000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 11.19, 'CPS_Triton': 18.0, 'OSS_Ceto': 8.66}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'fossil_lng', 'OSS_Ceto': 'green_ammonia'}","CPS_Triton: Incompatible fuel fossil_lng for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); Mandatory demand DEMAND-A is unfulfilled."
231,101000.0,1000.0,100000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'DEMAND-A', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 8.08, 'CPS_Triton': 11.65, 'OSS_Ceto': 9.42}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'fossil_lng', 'OSS_Ceto': 'vlsfo'}","CPS_Triton: Incompatible fuel fossil_lng for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol'])"
232,51000.0,1000.0,50000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 12.25, 'CPS_Triton': 7.24, 'OSS_Ceto': 4.0}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}",Mandatory demand DEMAND-A is unfulfilled.
233,51000.0,1000.0,50000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 12.88, 'CPS_Triton': 18.0, 'OSS_Ceto': 4.0}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}",Mandatory demand DEMAND-A is unfulfilled.
234,251000.0,1000.0,250000.0,False,"{'CPS_Poseidon': 'DEMAND-C', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-B'}","{'CPS_Poseidon': 9.56, 'CPS_Triton': 9.58, 'OSS_Ceto': 12.73}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'bio_methanol'}","CPS_Poseidon: Incompatible assignment: Demand DEMAND-C requires offshore deck cargo capability, not supported by Crown Princess Poseidon; OSS_Ceto: Incompatible assignment: Demand DEMAND-B requires passenger vessel, but Ocean Supply Ship Ceto is offshore_supply; Mandatory demand DEMAND-A is unfulfilled."
235,151000.0,1000.0,150000.0,False,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 16.47, 'CPS_Triton': 8.27, 'OSS_Ceto': 10.15}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'green_ammonia', 'OSS_Ceto': 'vlsfo'}","CPS_Triton: Incompatible fuel green_ammonia for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); Mandatory demand DEMAND-B is unfulfilled."
236,351000.0,1000.0,350000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'DEMAND-A', 'OSS_Ceto': 'DEMAND-A'}","{'CPS_Poseidon': 12.75, 'CPS_Triton': 9.87, 'OSS_Ceto': 10.99}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'fossil_lng', 'OSS_Ceto': 'liquid_hydrogen'}","CPS_Triton: Incompatible fuel fossil_lng for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); OSS_Ceto: Incompatible fuel liquid_hydrogen for Ocean Supply Ship Ceto (authorized: ['vlsfo', 'mgo', 'bio_methanol', 'green_ammonia']); Duplicate demand DEMAND-A assigned to 2 vessels (must be exactly 1).; Mandatory demand DEMAND-C is unfulfilled."
237,351000.0,1000.0,350000.0,False,"{'CPS_Poseidon': 'DEMAND-C', 'CPS_Triton': 'DEMAND-A', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 11.43, 'CPS_Triton': 7.47, 'OSS_Ceto': 9.97}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","CPS_Poseidon: Incompatible assignment: Demand DEMAND-C requires offshore deck cargo capability, not supported by Crown Princess Poseidon; CPS_Triton: Incompatible assignment: Demand DEMAND-A requires luxury passenger cruise vessel, but Coastal Princess Triton is passenger_cruise_small; Mandatory demand DEMAND-B is unfulfilled.; Duplicate demand DEMAND-C assigned to 2 vessels (must be exactly 1)."
238,151000.0,1000.0,150000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 11.0, 'CPS_Triton': 14.7, 'OSS_Ceto': 11.91}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'fossil_lng'}","OSS_Ceto: Incompatible fuel fossil_lng for Ocean Supply Ship Ceto (authorized: ['vlsfo', 'mgo', 'bio_methanol', 'green_ammonia']); Mandatory demand DEMAND-A is unfulfilled."
239,301000.0,1000.0,300000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-B'}","{'CPS_Poseidon': 18.44, 'CPS_Triton': 10.94, 'OSS_Ceto': 11.0}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","OSS_Ceto: Incompatible assignment: Demand DEMAND-B requires passenger vessel, but Ocean Supply Ship Ceto is offshore_supply; Mandatory demand DEMAND-A is unfulfilled.; Duplicate demand DEMAND-B assigned to 2 vessels (must be exactly 1).; Mandatory demand DEMAND-C is unfulfilled."
240,251000.0,1000.0,250000.0,False,"{'CPS_Poseidon': 'UNASSIGNED', 'CPS_Triton': 'DEMAND-A', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 21.52, 'CPS_Triton': 11.88, 'OSS_Ceto': 12.36}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'fossil_lng', 'OSS_Ceto': 'liquid_hydrogen'}","CPS_Triton: Incompatible fuel fossil_lng for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); OSS_Ceto: Incompatible fuel liquid_hydrogen for Ocean Supply Ship Ceto (authorized: ['vlsfo', 'mgo', 'bio_methanol', 'green_ammonia']); Mandatory demand DEMAND-B is unfulfilled."
241,251000.0,1000.0,250000.0,False,"{'CPS_Poseidon': 'DEMAND-C', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-B'}","{'CPS_Poseidon': 13.04, 'CPS_Triton': 9.8, 'OSS_Ceto': 9.91}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","CPS_Poseidon: Incompatible assignment: Demand DEMAND-C requires offshore deck cargo capability, not supported by Crown Princess Poseidon; OSS_Ceto: Incompatible assignment: Demand DEMAND-B requires passenger vessel, but Ocean Supply Ship Ceto is offshore_supply; Mandatory demand DEMAND-A is unfulfilled."
242,501000.0,1000.0,500000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-B'}","{'CPS_Poseidon': 14.11, 'CPS_Triton': 10.96, 'OSS_Ceto': 10.35}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'fossil_lng', 'OSS_Ceto': 'fossil_lng'}","CPS_Triton: Incompatible fuel fossil_lng for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); OSS_Ceto: Incompatible fuel fossil_lng for Ocean Supply Ship Ceto (authorized: ['vlsfo', 'mgo', 'bio_methanol', 'green_ammonia']); Mandatory demand DEMAND-A is unfulfilled.; Duplicate demand DEMAND-B assigned to 3 vessels (must be exactly 1).; Mandatory demand DEMAND-C is unfulfilled."
243,401000.0,1000.0,400000.0,False,"{'CPS_Poseidon': 'UNASSIGNED', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-B'}","{'CPS_Poseidon': 14.32, 'CPS_Triton': 11.21, 'OSS_Ceto': 15.0}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'green_ammonia', 'OSS_Ceto': 'bio_methanol'}","CPS_Triton: Incompatible fuel green_ammonia for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); OSS_Ceto: Incompatible assignment: Demand DEMAND-B requires passenger vessel, but Ocean Supply Ship Ceto is offshore_supply; Mandatory demand DEMAND-A is unfulfilled.; Duplicate demand DEMAND-B assigned to 2 vessels (must be exactly 1).; Mandatory demand DEMAND-C is unfulfilled."
244,251000.0,1000.0,250000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 14.81, 'CPS_Triton': 11.14, 'OSS_Ceto': 8.74}","{'CPS_Poseidon': 'green_ammonia', 'CPS_Triton': 'fossil_lng', 'OSS_Ceto': 'vlsfo'}","CPS_Poseidon: Incompatible fuel green_ammonia for Crown Princess Poseidon (authorized: ['vlsfo', 'fossil_lng', 'bio_methanol']); CPS_Triton: Incompatible fuel fossil_lng for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); Mandatory demand DEMAND-A is unfulfilled."
245,251000.0,1000.0,250000.0,False,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-A', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 13.13, 'CPS_Triton': 10.86, 'OSS_Ceto': 9.49}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'fossil_lng', 'OSS_Ceto': 'vlsfo'}","CPS_Triton: Incompatible fuel fossil_lng for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); Duplicate demand DEMAND-A assigned to 2 vessels (must be exactly 1).; Mandatory demand DEMAND-B is unfulfilled."
246,251000.0,1000.0,250000.0,False,"{'CPS_Poseidon': 'DEMAND-C', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-A'}","{'CPS_Poseidon': 12.78, 'CPS_Triton': 12.53, 'OSS_Ceto': 11.27}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","CPS_Poseidon: Incompatible assignment: Demand DEMAND-C requires offshore deck cargo capability, not supported by Crown Princess Poseidon; OSS_Ceto: Incompatible assignment: Demand DEMAND-A requires luxury passenger cruise vessel, but Ocean Supply Ship Ceto is offshore_supply; Mandatory demand DEMAND-B is unfulfilled."
247,151000.0,1000.0,150000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 8.0, 'CPS_Triton': 9.78, 'OSS_Ceto': 11.01}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}",Mandatory demand DEMAND-A is unfulfilled.; Duplicate demand DEMAND-B assigned to 2 vessels (must be exactly 1).
248,351000.0,1000.0,350000.0,False,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-A', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 13.56, 'CPS_Triton': 11.98, 'OSS_Ceto': 8.99}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'liquid_hydrogen', 'OSS_Ceto': 'liquid_hydrogen'}","CPS_Triton: Incompatible fuel liquid_hydrogen for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); OSS_Ceto: Incompatible fuel liquid_hydrogen for Ocean Supply Ship Ceto (authorized: ['vlsfo', 'mgo', 'bio_methanol', 'green_ammonia']); Duplicate demand DEMAND-A assigned to 2 vessels (must be exactly 1).; Mandatory demand DEMAND-B is unfulfilled."
249,451000.0,1000.0,450000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'DEMAND-A', 'OSS_Ceto': 'DEMAND-B'}","{'CPS_Poseidon': 14.09, 'CPS_Triton': 7.92, 'OSS_Ceto': 14.27}","{'CPS_Poseidon': 'liquid_hydrogen', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","CPS_Poseidon: Incompatible fuel liquid_hydrogen for Crown Princess Poseidon (authorized: ['vlsfo', 'fossil_lng', 'bio_methanol']); CPS_Triton: Incompatible assignment: Demand DEMAND-A requires luxury passenger cruise vessel, but Coastal Princess Triton is passenger_cruise_small; OSS_Ceto: Incompatible assignment: Demand DEMAND-B requires passenger vessel, but Ocean Supply Ship Ceto is offshore_supply; Duplicate demand DEMAND-B assigned to 2 vessels (must be exactly 1).; Mandatory demand DEMAND-C is unfulfilled."
250,501000.0,1000.0,500000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-B'}","{'CPS_Poseidon': 13.69, 'CPS_Triton': 13.95, 'OSS_Ceto': 15.0}","{'CPS_Poseidon': 'liquid_hydrogen', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","CPS_Poseidon: Incompatible fuel liquid_hydrogen for Crown Princess Poseidon (authorized: ['vlsfo', 'fossil_lng', 'bio_methanol']); OSS_Ceto: Incompatible assignment: Demand DEMAND-B requires passenger vessel, but Ocean Supply Ship Ceto is offshore_supply; Mandatory demand DEMAND-A is unfulfilled.; Duplicate demand DEMAND-B assigned to 3 vessels (must be exactly 1).; Mandatory demand DEMAND-C is unfulfilled."
251,351000.0,1000.0,350000.0,False,"{'CPS_Poseidon': 'DEMAND-C', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-B'}","{'CPS_Poseidon': 8.0, 'CPS_Triton': 9.69, 'OSS_Ceto': 9.76}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'green_ammonia', 'OSS_Ceto': 'bio_methanol'}","CPS_Poseidon: Incompatible assignment: Demand DEMAND-C requires offshore deck cargo capability, not supported by Crown Princess Poseidon; CPS_Triton: Incompatible fuel green_ammonia for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); OSS_Ceto: Incompatible assignment: Demand DEMAND-B requires passenger vessel, but Ocean Supply Ship Ceto is offshore_supply; Mandatory demand DEMAND-A is unfulfilled."
252,351000.0,1000.0,350000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-A'}","{'CPS_Poseidon': 13.54, 'CPS_Triton': 13.28, 'OSS_Ceto': 10.84}","{'CPS_Poseidon': 'green_ammonia', 'CPS_Triton': 'fossil_lng', 'OSS_Ceto': 'fossil_lng'}","CPS_Poseidon: Incompatible fuel green_ammonia for Crown Princess Poseidon (authorized: ['vlsfo', 'fossil_lng', 'bio_methanol']); CPS_Triton: Incompatible fuel fossil_lng for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); OSS_Ceto: Incompatible fuel fossil_lng for Ocean Supply Ship Ceto (authorized: ['vlsfo', 'mgo', 'bio_methanol', 'green_ammonia']); Mandatory demand DEMAND-C is unfulfilled."
253,351000.0,1000.0,350000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'DEMAND-A', 'OSS_Ceto': 'DEMAND-A'}","{'CPS_Poseidon': 13.98, 'CPS_Triton': 18.0, 'OSS_Ceto': 9.97}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","CPS_Triton: Incompatible assignment: Demand DEMAND-A requires luxury passenger cruise vessel, but Coastal Princess Triton is passenger_cruise_small; OSS_Ceto: Incompatible assignment: Demand DEMAND-A requires luxury passenger cruise vessel, but Ocean Supply Ship Ceto is offshore_supply; Duplicate demand DEMAND-A assigned to 2 vessels (must be exactly 1).; Mandatory demand DEMAND-C is unfulfilled."
254,451000.0,1000.0,450000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'DEMAND-A', 'OSS_Ceto': 'DEMAND-B'}","{'CPS_Poseidon': 17.67, 'CPS_Triton': 10.52, 'OSS_Ceto': 10.12}","{'CPS_Poseidon': 'green_ammonia', 'CPS_Triton': 'fossil_lng', 'OSS_Ceto': 'vlsfo'}","CPS_Poseidon: Incompatible fuel green_ammonia for Crown Princess Poseidon (authorized: ['vlsfo', 'fossil_lng', 'bio_methanol']); CPS_Triton: Incompatible fuel fossil_lng for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); OSS_Ceto: Incompatible assignment: Demand DEMAND-B requires passenger vessel, but Ocean Supply Ship Ceto is offshore_supply; Duplicate demand DEMAND-B assigned to 2 vessels (must be exactly 1).; Mandatory demand DEMAND-C is unfulfilled."
255,501000.0,1000.0,500000.0,False,"{'CPS_Poseidon': 'DEMAND-C', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 13.23, 'CPS_Triton': 14.85, 'OSS_Ceto': 10.0}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'fossil_lng', 'OSS_Ceto': 'liquid_hydrogen'}","CPS_Poseidon: Incompatible assignment: Demand DEMAND-C requires offshore deck cargo capability, not supported by Crown Princess Poseidon; CPS_Triton: Incompatible fuel fossil_lng for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); OSS_Ceto: Incompatible fuel liquid_hydrogen for Ocean Supply Ship Ceto (authorized: ['vlsfo', 'mgo', 'bio_methanol', 'green_ammonia']); Mandatory demand DEMAND-A is unfulfilled.; Mandatory demand DEMAND-B is unfulfilled.; Duplicate demand DEMAND-C assigned to 2 vessels (must be exactly 1)."
256,251000.0,1000.0,250000.0,False,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 13.03, 'CPS_Triton': 17.29, 'OSS_Ceto': 8.67}","{'CPS_Poseidon': 'green_ammonia', 'CPS_Triton': 'liquid_hydrogen', 'OSS_Ceto': 'vlsfo'}","CPS_Poseidon: Incompatible fuel green_ammonia for Crown Princess Poseidon (authorized: ['vlsfo', 'fossil_lng', 'bio_methanol']); CPS_Triton: Incompatible fuel liquid_hydrogen for Coastal Princess Triton (authorized: ['vlsfo', 'bio_methanol']); Mandatory demand DEMAND-A is unfulfilled."
